data,rodada,mandante,visitante,gols_mandante,gols_visitante,competicao
2021-10-12,26,Bragantino,Atletico-GO,1,0,Brasileirao Serie A 2021
2021-10-13,26,Atletico-MG,Santos,3,1,Brasileirao Serie A 2021
2021-10-13,26,Chapecoense,Athletico-PR,1,1,Brasileirao Serie A 2021
2021-10-13,26,Corinthians,Fluminense,1,0,Brasileirao Serie A 2021
2021-10-13,26,Flamengo,Juventude,3,1,Brasileirao Serie A 2021
2021-10-13,26,Fortaleza,Gremio,1,0,Brasileirao Serie A 2021
2021-10-13,26,Internacional,America-MG,3,1,Brasileirao Serie A 2021
2021-10-14,26,Cuiaba,Sport,1,0,Brasileirao Serie A 2021
2021-10-14,26,Sao Paulo,Ceara,1,1,Brasileirao Serie A 2021
2021-10-16,27,America-MG,Bahia,0,0,Brasileirao Serie A 2021
2021-10-16,27,Chapecoense,Fortaleza,1,2,Brasileirao Serie A 2021
2021-10-17,27,Athletico-PR,Fluminense,0,1,Brasileirao Serie A 2021
2021-10-17,27,Atletico-GO,Atletico-MG,2,1,Brasileirao Serie A 2021
2021-10-17,27,Ceara,Bragantino,2,2,Brasileirao Serie A 2021
2021-10-17,27,Flamengo,Cuiaba,0,0,Brasileirao Serie A 2021
2021-10-17,27,Gremio,Juventude,3,2,Brasileirao Serie A 2021
2021-10-17,27,Palmeiras,Internacional,1,0,Brasileirao Serie A 2021
2021-10-17,27,Sport,Santos,0,0,Brasileirao Serie A 2021
2021-10-18,27,Sao Paulo,Corinthians,1,0,Brasileirao Serie A 2021
2021-10-20,19,Ceara,Palmeiras,1,2,Brasileirao Serie A 2021
2021-10-21,19,Internacional,Bragantino,1,1,Brasileirao Serie A 2021
2021-10-23,28,Fluminense,Flamengo,3,1,Brasileirao Serie A 2021
2021-10-23,28,Fortaleza,Athletico-PR,3,0,Brasileirao Serie A 2021
2021-10-23,28,Juventude,Ceara,0,0,Brasileirao Serie A 2021
2021-10-23,28,Santos,America-MG,0,2,Brasileirao Serie A 2021
2021-10-24,28,Atletico-MG,Cuiaba,2,1,Brasileirao Serie A 2021
2021-10-24,28,Bahia,Chapecoense,3,0,Brasileirao Serie A 2021
2021-10-24,28,Bragantino,Sao Paulo,1,0,Brasileirao Serie A 2021
2021-10-24,28,Internacional,Corinthians,2,2,Brasileirao Serie A 2021
2021-10-25,28,Atletico-GO,Gremio,2,0,Brasileirao Serie A 2021
2021-10-25,28,Palmeiras,Sport,2,1,Brasileirao Serie A 2021
2021-10-27,23,Bahia,Ceara,1,1,Brasileirao Serie A 2021
2021-10-27,23,Santos,Fluminense,2,0,Brasileirao Serie A 2021
2021-10-28,34,Bragantino,Sport,3,0,Brasileirao Serie A 2021
2021-10-30,29,America-MG,Fortaleza,2,1,Brasileirao Serie A 2021
2021-10-30,29,Athletico-PR,Santos,0,1,Brasileirao Serie A 2021
2021-10-30,29,Flamengo,Atletico-MG,1,0,Brasileirao Serie A 2021
2021-10-30,29,Juventude,Bahia,0,0,Brasileirao Serie A 2021
2021-10-31,29,Ceara,Fluminense,1,0,Brasileirao Serie A 2021
2021-10-31,29,Gremio,Palmeiras,1,3,Brasileirao Serie A 2021
2021-10-31,29,Sao Paulo,Internacional,1,0,Brasileirao Serie A 2021
2021-10-31,29,Sport,Atletico-GO,2,0,Brasileirao Serie A 2021
2021-11-01,29,Corinthians,Chapecoense,1,0,Brasileirao Serie A 2021
2021-11-01,29,Cuiaba,Bragantino,1,0,Brasileirao Serie A 2021
2021-11-02,4,Athletico-PR,Flamengo,2,2,Brasileirao Serie A 2021
2021-11-03,19,Atletico-MG,Gremio,2,1,Brasileirao Serie A 2021
2021-11-04,31,Cuiaba,Chapecoense,0,0,Brasileirao Serie A 2021
2021-11-05,19,Flamengo,Atletico-GO,2,0,Brasileirao Serie A 2021
2021-11-06,30,Corinthians,Fortaleza,1,0,Brasileirao Serie A 2021
2021-11-06,30,Fluminense,Sport,1,0,Brasileirao Serie A 2021
2021-11-06,30,Internacional,Gremio,1,0,Brasileirao Serie A 2021
2021-11-07,30,Atletico-MG,America-MG,1,0,Brasileirao Serie A 2021
2021-11-07,30,Bahia,Sao Paulo,1,0,Brasileirao Serie A 2021
2021-11-07,30,Bragantino,Athletico-PR,0,2,Brasileirao Serie A 2021
2021-11-07,30,Ceara,Cuiaba,1,0,Brasileirao Serie A 2021
2021-11-07,30,Santos,Palmeiras,0,2,Brasileirao Serie A 2021
2021-11-08,30,Chapecoense,Flamengo,2,2,Brasileirao Serie A 2021
2021-11-09,31,Gremio,Fluminense,1,0,Brasileirao Serie A 2021
2021-11-10,31,Athletico-PR,Ceara,2,1,Brasileirao Serie A 2021
2021-11-10,31,Atletico-MG,Corinthians,3,0,Brasileirao Serie A 2021
2021-11-10,31,Fortaleza,Sao Paulo,1,1,Brasileirao Serie A 2021
2021-11-10,31,Juventude,Internacional,2,1,Brasileirao Serie A 2021
2021-11-10,31,Palmeiras,Atletico-GO,4,0,Brasileirao Serie A 2021
2021-11-10,31,Santos,Bragantino,2,0,Brasileirao Serie A 2021
2021-11-10,31,Sport,America-MG,2,3,Brasileirao Serie A 2021
2021-11-11,31,Flamengo,Bahia,3,0,Brasileirao Serie A 2021
2021-11-13,32,America-MG,Gremio,3,1,Brasileirao Serie A 2021
2021-11-13,32,Atletico-GO,Santos,0,0,Brasileirao Serie A 2021
2021-11-13,32,Bragantino,Fortaleza,3,0,Brasileirao Serie A 2021
2021-11-13,32,Corinthians,Cuiaba,3,2,Brasileirao Serie A 2021
2021-11-13,32,Internacional,Athletico-PR,2,1,Brasileirao Serie A 2021
2021-11-14,32,Ceara,Sport,2,1,Brasileirao Serie A 2021
2021-11-14,32,Chapecoense,Juventude,0,2,Brasileirao Serie A 2021
2021-11-14,32,Fluminense,Palmeiras,2,1,Brasileirao Serie A 2021
2021-11-14,32,Sao Paulo,Flamengo,0,4,Brasileirao Serie A 2021
2021-11-16,33,Athletico-PR,Atletico-MG,0,1,Brasileirao Serie A 2021
2021-11-16,33,Gremio,Bragantino,3,0,Brasileirao Serie A 2021
2021-11-17,33,America-MG,Atletico-GO,0,0,Brasileirao Serie A 2021
2021-11-17,33,Cuiaba,Internacional,1,0,Brasileirao Serie A 2021
2021-11-17,33,Flamengo,Corinthians,1,0,Brasileirao Serie A 2021
2021-11-17,33,Fortaleza,Ceara,0,4,Brasileirao Serie A 2021
2021-11-17,33,Juventude,Fluminense,1,0,Brasileirao Serie A 2021
2021-11-17,33,Palmeiras,Sao Paulo,0,2,Brasileirao Serie A 2021
2021-11-17,33,Santos,Chapecoense,2,0,Brasileirao Serie A 2021
2021-11-18,33,Sport,Bahia,1,0,Brasileirao Serie A 2021
2021-11-20,34,Atletico-GO,Ceara,1,1,Brasileirao Serie A 2021
2021-11-20,34,Atletico-MG,Juventude,2,0,Brasileirao Serie A 2021
2021-11-20,34,Chapecoense,Gremio,1,3,Brasileirao Serie A 2021
2021-11-20,34,Fortaleza,Palmeiras,1,0,Brasileirao Serie A 2021
2021-11-20,34,Internacional,Flamengo,1,2,Brasileirao Serie A 2021
2021-11-21,34,Bahia,Cuiaba,0,0,Brasileirao Serie A 2021
2021-11-21,34,Corinthians,Santos,2,0,Brasileirao Serie A 2021
2021-11-21,34,Fluminense,America-MG,2,0,Brasileirao Serie A 2021
2021-11-23,30,Atletico-GO,Juventude,1,1,Brasileirao Serie A 2021
2021-11-23,2,Gremio,Flamengo,2,2,Brasileirao Serie A 2021
2021-11-23,35,Palmeiras,Atletico-MG,2,2,Brasileirao Serie A 2021
2021-11-24,35,Fluminense,Internacional,1,0,Brasileirao Serie A 2021
2021-11-24,34,Sao Paulo,Athletico-PR,0,0,Brasileirao Serie A 2021
2021-11-25,35,Ceara,Corinthians,2,1,Brasileirao Serie A 2021
2021-11-25,35,Santos,Fortaleza,2,0,Brasileirao Serie A 2021
2021-11-26,36,Bahia,Gremio,3,1,Brasileirao Serie A 2021
2021-11-27,36,Bragantino,America-MG,1,1,Brasileirao Serie A 2021
2021-11-27,36,Sao Paulo,Sport,2,0,Brasileirao Serie A 2021
2021-11-28,36,Atletico-MG,Fluminense,2,1,Brasileirao Serie A 2021
2021-11-28,36,Corinthians,Athletico-PR,1,0,Brasileirao Serie A 2021
2021-11-28,36,Internacional,Santos,1,1,Brasileirao Serie A 2021
2021-11-29,35,Atletico-GO,Bahia,2,1,Brasileirao Serie A 2021
2021-11-30,35,America-MG,Chapecoense,3,0,Brasileirao Serie A 2021
2021-11-30,36,Cuiaba,Palmeiras,1,3,Brasileirao Serie A 2021
2021-11-30,36,Flamengo,Ceara,2,1,Brasileirao Serie A 2021
2021-11-30,35,Juventude,Bragantino,1,0,Brasileirao Serie A 2021
2021-12-02,32,Bahia,Atletico-MG,2,3,Brasileirao Serie A 2021
2021-12-02,35,Gremio,Sao Paulo,3,0,Brasileirao Serie A 2021
2021-12-03,35,Athletico-PR,Cuiaba,1,0,Brasileirao Serie A 2021
2021-12-03,36,Chapecoense,Atletico-GO,0,1,Brasileirao Serie A 2021
2021-12-03,36,Fortaleza,Juventude,1,0,Brasileirao Serie A 2021
2021-12-03,35,Sport,Flamengo,1,1,Brasileirao Serie A 2021
2021-12-05,37,Atletico-MG,Bragantino,4,3,Brasileirao Serie A 2021
2021-12-05,37,Bahia,Fluminense,2,0,Brasileirao Serie A 2021
2021-12-05,37,Ceara,America-MG,0,0,Brasileirao Serie A 2021
2021-12-05,37,Corinthians,Gremio,1,1,Brasileirao Serie A 2021
2021-12-06,37,Athletico-PR,Palmeiras,0,0,Brasileirao Serie A 2021
2021-12-06,37,Chapecoense,Sport,0,1,Brasileirao Serie A 2021
2021-12-06,37,Cuiaba,Fortaleza,1,0,Brasileirao Serie A 2021
2021-12-06,37,Flamengo,Santos,0,1,Brasileirao Serie A 2021
2021-12-06,37,Internacional,Atletico-GO,1,2,Brasileirao Serie A 2021
2021-12-06,37,Sao Paulo,Juventude,3,1,Brasileirao Serie A 2021
2021-12-09,38,America-MG,Sao Paulo,2,0,Brasileirao Serie A 2021
2021-12-09,38,Atletico-GO,Flamengo,2,0,Brasileirao Serie A 2021
2021-12-09,38,Bragantino,Internacional,1,0,Brasileirao Serie A 2021
2021-12-09,38,Fluminense,Chapecoense,3,0,Brasileirao Serie A 2021
2021-12-09,38,Fortaleza,Bahia,2,1,Brasileirao Serie A 2021
2021-12-09,38,Gremio,Atletico-MG,4,3,Brasileirao Serie A 2021
2021-12-09,38,Juventude,Corinthians,1,0,Brasileirao Serie A 2021
2021-12-09,38,Palmeiras,Ceara,1,0,Brasileirao Serie A 2021
2021-12-09,38,Santos,Cuiaba,1,1,Brasileirao Serie A 2021
2021-12-09,38,Sport,Athletico-PR,1,1,Brasileirao Serie A 2021
2022-04-09,1,Atletico-GO,Flamengo,1,1,Brasileirao Serie A 2022
2022-04-09,1,Fluminense,Santos,0,0,Brasileirao Serie A 2022
2022-04-09,1,Palmeiras,Ceara,2,3,Brasileirao Serie A 2022
2022-04-10,1,Atletico-MG,Internacional,2,0,Brasileirao Serie A 2022
2022-04-10,1,Avai,America-MG,1,0,Brasileirao Serie A 2022
2022-04-10,1,Botafogo-RJ,Corinthians,1,3,Brasileirao Serie A 2022
2022-04-10,1,Coritiba,Goias,3,0,Brasileirao Serie A 2022
2022-04-10,1,Fortaleza,Cuiaba,0,1,Brasileirao Serie A 2022
2022-04-10,1,Sao Paulo,Athletico-PR,4,0,Brasileirao Serie A 2022
2022-04-11,1,Juventude,Bragantino,2,2,Brasileirao Serie A 2022
2022-04-16,2,America-MG,Juventude,4,1,Brasileirao Serie A 2022
2022-04-16,2,Corinthians,Avai,3,0,Brasileirao Serie A 2022
2022-04-16,2,Cuiaba,Fluminense,0,1,Brasileirao Serie A 2022
2022-04-16,2,Goias,Palmeiras,1,1,Brasileirao Serie A 2022
2022-04-17,2,Athletico-PR,Atletico-MG,0,1,Brasileirao Serie A 2022
2022-04-17,2,Bragantino,Atletico-GO,4,0,Brasileirao Serie A 2022
2022-04-17,2,Ceara,Botafogo-RJ,1,3,Brasileirao Serie A 2022
2022-04-17,2,Flamengo,Sao Paulo,3,1,Brasileirao Serie A 2022
2022-04-17,2,Internacional,Fortaleza,2,1,Brasileirao Serie A 2022
2022-04-17,2,Santos,Coritiba,2,1,Brasileirao Serie A 2022
2022-04-20,4,Flamengo,Palmeiras,0,0,Brasileirao Serie A 2022
2022-04-23,3,Athletico-PR,Flamengo,1,0,Brasileirao Serie A 2022
2022-04-23,3,Atletico-MG,Coritiba,2,2,Brasileirao Serie A 2022
2022-04-23,3,Bragantino,Sao Paulo,1,1,Brasileirao Serie A 2022
2022-04-23,3,Fluminense,Internacional,0,1,Brasileirao Serie A 2022
2022-04-23,3,Palmeiras,Corinthians,3,0,Brasileirao Serie A 2022
2022-04-24,3,Atletico-GO,Botafogo-RJ,1,1,Brasileirao Serie A 2022
2022-04-24,3,Juventude,Cuiaba,0,1,Brasileirao Serie A 2022
2022-04-24,3,Santos,America-MG,3,0,Brasileirao Serie A 2022
2022-04-25,3,Avai,Goias,3,2,Brasileirao Serie A 2022
2022-04-30,4,America-MG,Athletico-PR,1,0,Brasileirao Serie A 2022
2022-04-30,4,Ceara,Bragantino,0,1,Brasileirao Serie A 2022
2022-04-30,4,Cuiaba,Atletico-GO,1,1,Brasileirao Serie A 2022
2022-04-30,4,Goias,Atletico-MG,2,2,Brasileirao Serie A 2022
2022-05-01,4,Botafogo-RJ,Juventude,1,1,Brasileirao Serie A 2022
2022-05-01,4,Corinthians,Fortaleza,1,0,Brasileirao Serie A 2022
2022-05-01,4,Coritiba,Fluminense,3,2,Brasileirao Serie A 2022
2022-05-01,4,Internacional,Avai,0,0,Brasileirao Serie A 2022
2022-05-02,4,Sao Paulo,Santos,2,1,Brasileirao Serie A 2022
2022-05-07,5,Athletico-PR,Ceara,1,0,Brasileirao Serie A 2022
2022-05-07,5,Atletico-MG,America-MG,1,2,Brasileirao Serie A 2022
2022-05-08,5,Atletico-GO,Goias,0,1,Brasileirao Serie A 2022
2022-05-08,5,Bragantino,Corinthians,0,1,Brasileirao Serie A 2022
2022-05-08,5,Flamengo,Botafogo-RJ,0,1,Brasileirao Serie A 2022
2022-05-08,5,Fortaleza,Sao Paulo,1,1,Brasileirao Serie A 2022
2022-05-08,5,Juventude,Internacional,1,1,Brasileirao Serie A 2022
2022-05-08,5,Palmeiras,Fluminense,1,1,Brasileirao Serie A 2022
2022-05-08,5,Santos,Cuiaba,4,1,Brasileirao Serie A 2022
2022-05-09,5,Avai,Coritiba,2,1,Brasileirao Serie A 2022
2022-05-11,7,Bragantino,Atletico-MG,1,1,Brasileirao Serie A 2022
2022-05-14,6,Atletico-MG,Atletico-GO,2,0,Brasileirao Serie A 2022
2022-05-14,6,Ceara,Flamengo,2,2,Brasileirao Serie A 2022
2022-05-14,6,Fluminense,Athletico-PR,2,1,Brasileirao Serie A 2022
2022-05-14,6,Internacional,Corinthians,2,2,Brasileirao Serie A 2022
2022-05-14,6,Palmeiras,Bragantino,2,0,Brasileirao Serie A 2022
2022-05-15,6,Avai,Juventude,1,2,Brasileirao Serie A 2022
2022-05-15,6,Botafogo-RJ,Fortaleza,3,1,Brasileirao Serie A 2022
2022-05-15,6,Coritiba,America-MG,1,0,Brasileirao Serie A 2022
2022-05-15,6,Goias,Santos,1,0,Brasileirao Serie A 2022
2022-05-15,6,Sao Paulo,Cuiaba,2,1,Brasileirao Serie A 2022
2022-05-21,7,America-MG,Botafogo-RJ,1,1,Brasileirao Serie A 2022
2022-05-21,7,Atletico-GO,Coritiba,2,0,Brasileirao Serie A 2022
2022-05-21,7,Cuiaba,Internacional,1,1,Brasileirao Serie A 2022
2022-05-21,7,Flamengo,Goias,1,0,Brasileirao Serie A 2022
2022-05-21,7,Juventude,Palmeiras,0,3,Brasileirao Serie A 2022
2022-05-21,7,Santos,Ceara,0,0,Brasileirao Serie A 2022
2022-05-22,7,Athletico-PR,Avai,2,1,Brasileirao Serie A 2022
2022-05-22,7,Corinthians,Sao Paulo,1,1,Brasileirao Serie A 2022
2022-05-22,7,Fortaleza,Fluminense,0,1,Brasileirao Serie A 2022
2022-05-28,8,Fortaleza,Juventude,1,1,Brasileirao Serie A 2022
2022-05-28,8,Goias,Bragantino,1,1,Brasileirao Serie A 2022
2022-05-28,8,Sao Paulo,Ceara,2,2,Brasileirao Serie A 2022
2022-05-29,8,Atletico-MG,Avai,2,1,Brasileirao Serie A 2022
2022-05-29,8,Corinthians,America-MG,1,1,Brasileirao Serie A 2022
2022-05-29,8,Coritiba,Botafogo-RJ,1,0,Brasileirao Serie A 2022
2022-05-29,8,Cuiaba,Athletico-PR,0,1,Brasileirao Serie A 2022
2022-05-29,8,Fluminense,Flamengo,1,2,Brasileirao Serie A 2022
2022-05-29,8,Santos,Palmeiras,0,1,Brasileirao Serie A 2022
2022-05-30,8,Internacional,Atletico-GO,1,1,Brasileirao Serie A 2022
2022-06-01,3,Fortaleza,Ceara,0,1,Brasileirao Serie A 2022
2022-06-04,9,America-MG,Cuiaba,2,1,Brasileirao Serie A 2022
2022-06-04,9,Athletico-PR,Santos,2,2,Brasileirao Serie A 2022
2022-06-04,9,Atletico-GO,Corinthians,0,1,Brasileirao Serie A 2022
2022-06-04,9,Avai,Sao Paulo,1,1,Brasileirao Serie A 2022
2022-06-04,9,Ceara,Coritiba,1,1,Brasileirao Serie A 2022
2022-06-05,9,Bragantino,Internacional,0,2,Brasileirao Serie A 2022
2022-06-05,9,Flamengo,Fortaleza,1,2,Brasileirao Serie A 2022
2022-06-05,9,Juventude,Fluminense,1,0,Brasileirao Serie A 2022
2022-06-05,9,Palmeiras,Atletico-MG,0,0,Brasileirao Serie A 2022
2022-06-06,9,Botafogo-RJ,Goias,1,2,Brasileirao Serie A 2022
2022-06-07,10,Cuiaba,Corinthians,1,0,Brasileirao Serie A 2022
2022-06-08,10,America-MG,Ceara,0,2,Brasileirao Serie A 2022
2022-06-08,10,Atletico-GO,Avai,2,1,Brasileirao Serie A 2022
2022-06-08,10,Bragantino,Flamengo,1,0,Brasileirao Serie A 2022
2022-06-08,10,Fluminense,Atletico-MG,5,3,Brasileirao Serie A 2022
2022-06-08,10,Juventude,Athletico-PR,1,3,Brasileirao Serie A 2022
2022-06-08,10,Santos,Internacional,1,1,Brasileirao Serie A 2022
2022-06-09,10,Coritiba,Sao Paulo,1,1,Brasileirao Serie A 2022
2022-06-09,10,Fortaleza,Goias,1,1,Brasileirao Serie A 2022
2022-06-09,10,Palmeiras,Botafogo-RJ,4,0,Brasileirao Serie A 2022
2022-06-11,11,Atletico-MG,Santos,1,1,Brasileirao Serie A 2022
2022-06-11,11,Corinthians,Juventude,2,0,Brasileirao Serie A 2022
2022-06-11,11,Cuiaba,Bragantino,1,1,Brasileirao Serie A 2022
2022-06-11,11,Fluminense,Atletico-GO,0,2,Brasileirao Serie A 2022
2022-06-11,11,Internacional,Flamengo,3,1,Brasileirao Serie A 2022
2022-06-12,11,Coritiba,Palmeiras,0,2,Brasileirao Serie A 2022
2022-06-12,11,Fortaleza,Athletico-PR,0,0,Brasileirao Serie A 2022
2022-06-12,11,Goias,Ceara,1,1,Brasileirao Serie A 2022
2022-06-12,11,Sao Paulo,America-MG,1,0,Brasileirao Serie A 2022
2022-06-13,11,Botafogo-RJ,Avai,0,1,Brasileirao Serie A 2022
2022-06-14,12,Juventude,Santos,1,2,Brasileirao Serie A 2022
2022-06-15,12,America-MG,Fluminense,0,0,Brasileirao Serie A 2022
2022-06-15,12,Athletico-PR,Corinthians,1,1,Brasileirao Serie A 2022
2022-06-15,12,Bragantino,Coritiba,4,2,Brasileirao Serie A 2022
2022-06-15,12,Ceara,Atletico-MG,0,0,Brasileirao Serie A 2022
2022-06-15,12,Flamengo,Cuiaba,2,0,Brasileirao Serie A 2022
2022-06-15,12,Goias,Internacional,1,2,Brasileirao Serie A 2022
2022-06-16,12,Avai,Fortaleza,3,2,Brasileirao Serie A 2022
2022-06-16,12,Botafogo-RJ,Sao Paulo,1,0,Brasileirao Serie A 2022
2022-06-16,12,Palmeiras,Atletico-GO,4,2,Brasileirao Serie A 2022
2022-06-18,13,Cuiaba,Ceara,0,0,Brasileirao Serie A 2022
2022-06-18,13,Santos,Bragantino,2,2,Brasileirao Serie A 2022
2022-06-19,13,Atletico-GO,Juventude,3,1,Brasileirao Serie A 2022
2022-06-19,13,Atletico-MG,Flamengo,2,0,Brasileirao Serie A 2022
2022-06-19,13,Corinthians,Goias,1,0,Brasileirao Serie A 2022
2022-06-19,13,Coritiba,Athletico-PR,0,1,Brasileirao Serie A 2022
2022-06-19,13,Fluminense,Avai,2,0,Brasileirao Serie A 2022
2022-06-19,13,Fortaleza,America-MG,1,0,Brasileirao Serie A 2022
2022-06-19,13,Internacional,Botafogo-RJ,2,3,Brasileirao Serie A 2022
2022-06-20,13,Sao Paulo,Palmeiras,1,2,Brasileirao Serie A 2022
2022-06-24,14,Internacional,Coritiba,3,0,Brasileirao Serie A 2022
2022-06-25,14,Athletico-PR,Bragantino,4,2,Brasileirao Serie A 2022
2022-06-25,14,Atletico-MG,Fortaleza,3,2,Brasileirao Serie A 2022
2022-06-25,14,Corinthians,Santos,0,0,Brasileirao Serie A 2022
2022-06-25,14,Flamengo,America-MG,3,0,Brasileirao Serie A 2022
2022-06-26,14,Avai,Palmeiras,2,2,Brasileirao Serie A 2022
2022-06-26,14,Botafogo-RJ,Fluminense,0,1,Brasileirao Serie A 2022
2022-06-26,14,Ceara,Atletico-GO,1,1,Brasileirao Serie A 2022
2022-06-26,14,Goias,Cuiaba,1,0,Brasileirao Serie A 2022
2022-06-26,14,Sao Paulo,Juventude,0,0,Brasileirao Serie A 2022
2022-07-02,15,Ceara,Internacional,1,1,Brasileirao Serie A 2022
2022-07-02,15,Fluminense,Corinthians,4,0,Brasileirao Serie A 2022
2022-07-02,15,Juventude,Atletico-MG,1,2,Brasileirao Serie A 2022
2022-07-02,15,Palmeiras,Athletico-PR,0,2,Brasileirao Serie A 2022
2022-07-02,15,Santos,Flamengo,1,2,Brasileirao Serie A 2022
2022-07-03,15,America-MG,Goias,1,0,Brasileirao Serie A 2022
2022-07-03,15,Atletico-GO,Sao Paulo,1,2,Brasileirao Serie A 2022
2022-07-03,15,Avai,Cuiaba,1,2,Brasileirao Serie A 2022
2022-07-03,15,Coritiba,Fortaleza,2,1,Brasileirao Serie A 2022
2022-07-04,15,Bragantino,Botafogo-RJ,0,1,Brasileirao Serie A 2022
2022-07-09,16,Bragantino,Avai,4,0,Brasileirao Serie A 2022
2022-07-09,16,Fluminense,Ceara,2,1,Brasileirao Serie A 2022
2022-07-09,16,Goias,Athletico-PR,2,1,Brasileirao Serie A 2022
2022-07-10,16,Atletico-MG,Sao Paulo,0,0,Brasileirao Serie A 2022
2022-07-10,16,Corinthians,Flamengo,1,0,Brasileirao Serie A 2022
2022-07-10,16,Coritiba,Juventude,2,2,Brasileirao Serie A 2022
2022-07-10,16,Cuiaba,Botafogo-RJ,2,0,Brasileirao Serie A 2022
2022-07-10,16,Fortaleza,Palmeiras,0,0,Brasileirao Serie A 2022
2022-07-10,16,Santos,Atletico-GO,1,0,Brasileirao Serie A 2022
2022-07-11,16,Internacional,America-MG,1,0,Brasileirao Serie A 2022
2022-07-16,17,Athletico-PR,Internacional,0,0,Brasileirao Serie A 2022
2022-07-16,17,Avai,Santos,1,0,Brasileirao Serie A 2022
2022-07-16,17,Ceara,Corinthians,3,1,Brasileirao Serie A 2022
2022-07-16,17,Flamengo,Coritiba,2,0,Brasileirao Serie A 2022
2022-07-17,17,America-MG,Bragantino,0,3,Brasileirao Serie A 2022
2022-07-17,17,Atletico-GO,Fortaleza,0,1,Brasileirao Serie A 2022
2022-07-17,17,Botafogo-RJ,Atletico-MG,0,1,Brasileirao Serie A 2022
2022-07-17,17,Juventude,Goias,0,0,Brasileirao Serie A 2022
2022-07-17,17,Sao Paulo,Fluminense,2,2,Brasileirao Serie A 2022
2022-07-18,17,Palmeiras,Cuiaba,1,0,Brasileirao Serie A 2022
2022-07-19,18,Ceara,Avai,1,0,Brasileirao Serie A 2022
2022-07-20,18,Athletico-PR,Atletico-GO,4,1,Brasileirao Serie A 2022
2022-07-20,18,Bragantino,Fortaleza,2,1,Brasileirao Serie A 2022
2022-07-20,18,Corinthians,Coritiba,3,1,Brasileirao Serie A 2022
2022-07-20,18,Flamengo,Juventude,4,0,Brasileirao Serie A 2022
2022-07-20,18,Goias,Fluminense,2,3,Brasileirao Serie A 2022
2022-07-20,18,Internacional,Sao Paulo,3,3,Brasileirao Serie A 2022
2022-07-20,18,Santos,Botafogo-RJ,2,0,Brasileirao Serie A 2022
2022-07-21,18,America-MG,Palmeiras,0,1,Brasileirao Serie A 2022
2022-07-21,18,Cuiaba,Atletico-MG,1,1,Brasileirao Serie A 2022
2022-07-23,19,Botafogo-RJ,Athletico-PR,2,0,Brasileirao Serie A 2022
2022-07-23,19,Sao Paulo,Goias,3,3,Brasileirao Serie A 2022
2022-07-24,19,Atletico-GO,America-MG,0,1,Brasileirao Serie A 2022
2022-07-24,19,Atletico-MG,Corinthians,1,2,Brasileirao Serie A 2022
2022-07-24,19,Avai,Flamengo,1,2,Brasileirao Serie A 2022
2022-07-24,19,Fluminense,Bragantino,2,1,Brasileirao Serie A 2022
2022-07-24,19,Fortaleza,Santos,0,0,Brasileirao Serie A 2022
2022-07-24,19,Juventude,Ceara,1,0,Brasileirao Serie A 2022
2022-07-24,19,Palmeiras,Internacional,2,1,Brasileirao Serie A 2022
2022-07-25,19,Coritiba,Cuiaba,1,0,Brasileirao Serie A 2022
2022-07-30,20,Ceara,Palmeiras,1,2,Brasileirao Serie A 2022
2022-07-30,20,Corinthians,Botafogo-RJ,1,0,Brasileirao Serie A 2022
2022-07-30,20,Flamengo,Atletico-GO,4,1,Brasileirao Serie A 2022
2022-07-30,20,Goias,Coritiba,1,0,Brasileirao Serie A 2022
2022-07-31,20,America-MG,Avai,3,1,Brasileirao Serie A 2022
2022-07-31,20,Athletico-PR,Sao Paulo,1,0,Brasileirao Serie A 2022
2022-07-31,20,Bragantino,Juventude,1,0,Brasileirao Serie A 2022
2022-07-31,20,Cuiaba,Fortaleza,0,1,Brasileirao Serie A 2022
2022-07-31,20,Internacional,Atletico-MG,3,0,Brasileirao Serie A 2022
2022-08-01,20,Santos,Fluminense,2,2,Brasileirao Serie A 2022
2022-08-06,21,Atletico-GO,Bragantino,2,1,Brasileirao Serie A 2022
2022-08-06,21,Avai,Corinthians,1,1,Brasileirao Serie A 2022
2022-08-06,21,Botafogo-RJ,Ceara,1,1,Brasileirao Serie A 2022
2022-08-06,21,Juventude,America-MG,0,1,Brasileirao Serie A 2022
2022-08-06,21,Sao Paulo,Flamengo,0,2,Brasileirao Serie A 2022
2022-08-07,21,Atletico-MG,Athletico-PR,2,3,Brasileirao Serie A 2022
2022-08-07,21,Fluminense,Cuiaba,1,0,Brasileirao Serie A 2022
2022-08-07,21,Fortaleza,Internacional,3,0,Brasileirao Serie A 2022
2022-08-07,21,Palmeiras,Goias,3,0,Brasileirao Serie A 2022
2022-08-08,21,Coritiba,Santos,1,2,Brasileirao Serie A 2022
2022-08-13,22,Botafogo-RJ,Atletico-GO,0,0,Brasileirao Serie A 2022
2022-08-13,22,Corinthians,Palmeiras,0,1,Brasileirao Serie A 2022
2022-08-13,22,Cuiaba,Juventude,1,0,Brasileirao Serie A 2022
2022-08-13,22,Goias,Avai,1,1,Brasileirao Serie A 2022
2022-08-14,22,America-MG,Santos,1,0,Brasileirao Serie A 2022
2022-08-14,22,Ceara,Fortaleza,0,1,Brasileirao Serie A 2022
2022-08-14,22,Coritiba,Atletico-MG,0,1,Brasileirao Serie A 2022
